id,name
2810832,Werneck
2810833,Werne
2810840,Wernberg-Koblitz
2810841,Wernau
2810848,Wermsdorf
2810855,Wermelskirchen
2810878,Werl
2810919,Werdohl
2810969,Werdau
2810985,Werben
2811000,Werbach
2811013,Wenzenbach
2811031,Wentorf bei Hamburg
2811072,Wennigsen
2811204,Wendlingen am Neckar
2811218,Wendisch Rietz
2811227,Wendisch Evern
2811292,Wendelstein
2811295,Wendelsheim
2811317,Wendeburg
2811342,Wemding
2811348,Welzow
2811354,Welzheim
2811361,Welver
2811420,Welschbillig
2811514,Wellendingen
2811570,Welden
2811614,Weitnau
2811644,Weiterstadt
2811691,Weisweil
2811698,Weisswasser
2811713,Weisskeissel
2811837,Weissenthurm
2811852,Weissenstadt
2811865,Weissensberg
2811870,Weissenohe
2811879,Weissenhorn
2811899,Weissenfels
2811909,Weissenburg in Bayern
2811918,Weissenbrunn
2811941,Weissenberg
2812009,Weissdorf
2812043,Weissandt-Goelzau
2812053,Weissach
2812067,Weismain
2812071,Weiskirchen
2812086,Weisendorf
2812104,Weischlitz
2812158,Weinsberg
2812174,Weinheim
2812204,Weingarten
2812225,Weinbohla
2812469,Weinbach
2812482,Weimar
2812484,Weiltingen
2812497,Weilmuenster
2812502,Weil im Schonbuch
2812509,Weilheim an der Teck
2812522,Weilerswist
2812625,Weil der Stadt
2812626,Weilburg
2812633,Weilbach
2812636,Weil am Rhein
2812655,Weikersheim
2812752,Weiherhammer
2812831,Weihenzell
2812855,Weigendorf
2812931,Weidhausen bei Coburg
2812954,Weidenthal
2812958,Weidenstetten
2813145,Weichs
2813152,Weichering
2813176,Weibersbrunn
2813187,Weissensee
2813209,Wehringen
2813216,Wehrheim
2813308,Wehingen
2813344,Wegscheid
2813383,Wegeleben
2813390,Wegberg
2813410,Weeze
2813427,Wees
2813433,Weener
2813464,Wedel
2813468,Weddingstedt
2813472,Wedding Bezirk
2813524,Wechselburg
2813573,Waxweiler
2813638,Wattenheim
2813660,Wathlingen
2813685,Wasungen
2813700,Wassertrudingen
2813723,Wasserlosen
2813728,Wasserliesch
2813755,Wasserburg am Inn
2813786,Wassenberg
2813847,Waschenbeuren
2813860,Wasbuttel
2813888,Wartmannsroth
2813914,Warthausen
2814005,Warstein
2814055,Warnemuende
2814066,Warmsen
2814077,Warmensteinach
2814107,Warin
2814127,Warendorf
2814153,Warburg
2814181,Wanzleben
2814187,Wansleben
2814195,Wannweil
2814196,Wannsee
2814246,Wankendorf
2814266,Wangerooge
2814270,Wangen
2814287,Wangels
2814297,Wanfried
2814305,Wandlitz
2814362,Waltrop
2814392,Waltershausen
2814445,Waltenhofen
2814462,Walsrode
2814486,Walpertskirchen
2814553,Wallmerod
2814570,Wallhausen
2814582,Wallgau
2814592,Wallerstein
2814599,Wallersdorf
2814613,Wallerfangen
2814632,Wallenhorst
2814637,Wallenfels
2814667,Walldurn
2814668,Walldorf
2814670,Walldorf
2814718,Walkertshofen
2814733,Walkenried
2814765,Waldthurn
2814787,Waldsieversdorf
2814791,Waldshut-Tiengen
2814815,Waldsassen
2814832,Waldrach
2814846,Waldmunchen
2814851,Waldmohr
2814853,Wald-Michelbach
2814874,Waldkraiburg
2814880,Waldkirchen
2814883,Waldkirch
2814888,Waldkappel
2815032,Waldfischbach-Burgalben
2815035,Waldfeucht
2815048,Waldershof
2815059,Walderbach
2815076,Waldenbuch
2815127,Waldbuttelbrunn
2815137,Waldbroel
2815139,Waldbockelheim
2815180,Waldaschaff
2815186,Waldalgesheim
2815297,Waischenfeld
2815303,Waigolshausen
2815317,Waidhaus
2815328,Waibstadt
2815330,Waiblingen
2815345,Wahrenholz
2815392,Wahlstedt
2815484,Waging am See
2815487,Waghausel
2815523,Wagenfeld
2815552,Waffenbrunn
2815559,Wadgassen
2815563,Wadersloh
2815565,Wadern
2815598,Wackersdorf
2815600,Wackersberg
2815605,Wackernheim
2815642,Waechtersbach
2815651,Wachtendonk
2815678,Wachtberg
2815735,Wachenroth
2815739,Wachenheim
2815804,Waakirchen
2815807,Waake
2815812,Waabs
2815823,Vrees
2815824,Vreden
2816010,Vorstetten
2816524,Volxheim
2816527,Voltlage
2816534,Volpke
2816616,Volkmarsen
2816630,Voelklingen
2816646,Volkertshausen
2816702,Volkach
2816760,Vohringen
2816761,Vohringen
2816762,Vohrenbach
2816769,Vohl
2816770,Vohenstrauss
2816776,Vohburg an der Donau
2816874,Voegelsen
2817065,Voerde
2817130,Visselhoevede
2817139,Visbek
2817154,Viol
2817202,Vilshofen
2817204,Vilsheim
2817207,Vilseck
2817209,Vilsbiburg
2817217,Villmar
2817220,Villingen-Schwenningen
2817222,Villingendorf
2817239,Vilgertshofen
2817311,Viersen
2817324,Viernheim
2817325,Viernau
2817394,Vienenburg
2817483,Viechtach
2817506,Vettweiss
2817512,Vettelschoss
2817537,Versmold
2817576,Verl
2817581,Veringenstadt
2817599,Verden
2817668,Veltheim
2817674,Velten
2817679,Velpke
2817694,Vellberg
2817703,Velgast
2817704,Velen
2817722,Velburg
2817724,Velbert
2817733,Veitshochheim
2817736,Veitsbronn
2817752,Veilsdorf
2817812,Vechta
2817813,Vechelde
2817818,Vaterstetten
2817841,Varrel
2817909,Vallendar
2817927,Vaihingen an der Enz
2817970,Vacha
2817980,Uxheim
2818027,Uttenreuth
2818067,Uetersen
2818082,Ustersbach
2818094,Uslar
2818097,Usingen
2818142,Urspringen
2818155,Ursensollen
2818170,Ursberg
2818184,Urmitz
2818246,Bad Urach
2818297,Upgant-Schott
2818354,Unterwossen
2818418,Unterwellenborn
2818541,Unterthingau
2818632,Untersteinach
2818677,Untersiemau
2818754,Unterschneidheim
2818766,Unterschleissheim
2818879,Unterreit
2818889,Unterreichenbach
2818999,Unterneukirchen
2819030,Untermunkheim
2819075,Untermerzbach
2819100,Untermassfeld
2819117,Unterluess
2819167,Unterleinleiter
2819248,Unterkirnach
2819465,Unterhaching
2819479,Untergruppenbach
2819497,Untergriesbach
2819568,Unterfoehring
2819710,Unterensingen
2819738,Untereisesheim
2819782,Unteregg
2819823,Unterdietfurt
2819825,Unterdiessen
2819892,Unterbreizbach
2819974,Unterkrozingen
2820020,Unterammergau
2820071,Unseburg
2820087,Unna
2820088,Unlingen
2820101,Unkel
2820122,Ungerhausen
2820150,Undenheim
2820172,Ummern
2820190,Umkirch
2820249,Ulmen
2820256,Ulm
2820334,Uehlfeld
2820407,Uhingen
2820423,Uffenheim
2820436,Uetze
2820456,Uelzen
2820458,Uelsen
2820465,Uedem
2820471,Ueckermuende
2820474,Uebigau
2820496,Udersdorf
2820498,Uder
2820500,Udenhausen
2820533,Uchtelhausen
2820537,Uchte
2820564,Ubersee
2820577,Uberlingen
2820583,Uberherrn
2820621,UEbach-Palenberg
2820633,Tyrlaching
2820643,Twistringen
2820692,Tutzing
2820693,Tuttlingen
2820697,Tuttendorf
2820704,Tutow
2820714,Tuessling
2820716,Tussenhausen
2820752,Turkheim
2820756,Tuerkenfeld
2820775,Tuntenhausen
2820786,Tuningen
2820823,Tulau
2820851,Tuchenbach
2820860,Tuebingen
2820905,Trunkelsberg
2820967,Trostau
2820973,Trossingen
2820974,Trossin
2821022,Trollenhagen
2821029,Troisdorf
2821065,Trochtelfingen
2821081,Trittenheim
2821085,Trittau
2821094,Triptis
2821099,Trippstadt
2821164,Trier
2821216,Triberg
2821248,Treuenbrietzen
2821251,Treuen
2821254,Treuchtlingen
2821292,Treptow Bezirk
2821336,Trendelburg
2821342,Tremsbuttel
2821362,Treis-Karden
2821395,Treffurt
2821400,Treffelstein
2821408,Trechtingshausen
2821444,Trebgast
2821450,Trebendorf
2821465,Trebbin
2821480,Travemuende
2821488,Trautskirchen
2821515,Traunstein
2821517,Traunreut
2821555,Trappstadt
2821617,Traitsching
2821687,Trabitz
2821690,Traben-Trarbach
2821736,Tostedt
2821779,Tornesch
2821802,Torgelow
2821807,Torgau
2821864,Toepen
2821878,Toenning
2821899,Toenisvorst
2821963,Toging am Inn
2821975,Todtnau
2821980,Todtmoos
2821985,Todtenweis
2822030,Todenbuttel
2822073,Titz
2822075,Tittmoning
2822076,Tittling
2822083,Titisee-Neustadt
2822100,Tirschenreuth
2822104,Tirpersdorf
2822160,Timmendorf Beach
2822224,Tiergarten Bezirk
2822368,Tiefenort
2822401,Tiefenbronn
2822471,Tiddische
2822484,Thyrnau
2822542,Free State of Thuringia
2822564,Thungen
2822571,Thundorf in Unterfranken
2822595,Thum
2822607,Thuine
2822684,Thomm
2822703,Thomasburg
2822713,Tholey
2822737,Thiersheim
2822749,Thierhaupten
2822786,Thiendorf
2822868,Themar
2822930,Thedinghausen
2822939,Tharandt
2822941,Thanstein
2823044,Thalmassing
2823045,Thalmassing
2823049,Thallwitz
2823137,Thaleischweiler-Froschen
2823141,Thale
2823230,Teutschenthal
2823245,Teuschnitz
2823256,Teupitz
2823257,Teunz
2823355,Teuchern
2823360,Teublitz
2823368,Tettnang
2823372,Tettenweis
2823395,Tettau
2823398,Teterow
2823426,Tespe
2823504,Teningen
2823533,Templin
2823538,Tempelhof Bezirk
2823567,Teltow
2823578,Tellingstedt
2823590,Telgte
2823603,Teistungen
2823605,Teisnach
2823608,Teising
2823611,Teisendorf
2823679,Tegernsee
2823682,Tegernheim
2823708,Tegel
2823728,Tecklenburg
2823755,Tawern
2823788,Tauscha
2823799,Taunusstein
2823810,Taufkirchen
2823812,Taufkirchen
2823835,Tauche
2823836,Taucha
2823854,Tauberbischofsheim
2823968,Markt Taschendorf
2823989,Tarmstedt
2824005,Tapfheim
2824055,Tannhausen
2824063,Tannesberg
2824148,Tannenbergsthal
2824229,Tann
2824230,Tann
2824254,Tangermuende
2824255,Tangerhuette
2824284,Tamm
2824285,Tambach-Dietharz
2824393,Taferrot
2824419,Taching am See
2824420,Tacherting
2824437,Tabarz
2824461,Syke
2824522,Sustrum
2824525,Suestedt
2824545,Sussen
2824564,Suesel
2824572,Surwold
2824593,Surberg
2824603,Supplingen
2824655,Sundern
2824687,Sunching
2824738,Sulzfeld am Main
2824753,Sulzemoos
2824776,Sulzburg
2824787,Sulzberg
2824801,Sulzbach-Rosenberg
2824804,Sulzbach an der Murr
2824806,Sulzbach am Main
2824837,Sulzbach
2824841,Sulzbach
2824855,Sulz am Neckar
2824902,Sulingen
2824907,Sulfeld
2824948,Suhl
2824954,Sugenheim
2824967,Sudwalde
2824998,Sudlohn
2825077,Suederstapel
2825108,Suederluegum
2825180,Suderburg
2825186,Suderbrarup
2825273,Stuetzerbach
2825275,Stutzengrun
2825297,Stuttgart
2825406,Stulln
2825429,Stuhlingen
2825620,Struppen
2825638,Strullendorf
2825797,Stroebeck
2826033,Strehla
2826073,Straussfurt
2826082,Strausberg
2826088,Straupitz
2826099,Straubing
2826187,Strassberg
2826277,Strande
2826287,Stralsund
2826290,Stralendorf
2826304,Straelen
2826328,Stottwang
2826356,Stoessen
2826380,Stoernstein
2826403,Storkow
2826503,Stolzenau
2826532,Stolpen
2826584,Stollberg
2826595,Stolberg
2826637,Stodtlen
2826681,Stockse
2826909,Stockach
2826997,Stimpfach
2827166,Steyerberg
2827318,Sternenfels
2827336,Sternberg
2827400,Stephansposching
2827406,Stephanskirchen
2827479,Stendal
2827602,Steisslingen
2827610,Steinwiesen
2827615,Steinweiler
2827664,Steinsfeld
2827758,Steinmauern
2827907,Steinigtwolmsdorf
2827955,Steinhoring
2827965,Steinhofel
2827989,Steinheim am Albuch
2827990,Steinheim
2828089,Steingaden
2828105,Steinfurt
2828136,Steinfeld
2828140,Steinfeld
2828206,Steinenbronn
2828396,Steinbergkirche
2828685,Stein
2828723,Steinbach-Hallenberg
2828737,Steinbach am Taunus
2828871,Steinau an der Strasse
2828993,Steimbke
2829080,Stiefenhofen
2829109,Steglitz Bezirk
2829130,Stegen
2829145,Stegaurach
2829218,Stedesdorf
2829353,Staudernheim
2829402,Stauchitz
2829422,Stassfurt
2829457,Starnberg
2829569,Stamsried
2829595,Stammbach
2829644,Staig
2829657,Stahnsdorf
2829701,Bad Staffelstein
2829731,Stadum
2829734,Stadt Wehlen
2829742,Stadtsteinach
2829750,Stadtroda
2829751,Stadtprozelten
2829753,Stadtoldendorf
2829758,Stadtlohn
2829759,Stadtlengsfeld
2829760,Stadtlauringen
2829762,Stadtkyll
2829765,Stadtilm
2829777,Stadthagen
2829790,Stadtbergen
2829804,Stadtallendorf
2829876,Stadelhofen
2829901,Stade
2829943,Staebelow
2829962,Staaken
2829998,Sprockhoevel
2830035,Springe
2830080,Sprendlingen
2830100,Spreenhagen
2830121,Sprakensehl
2830133,Spraitbach
2830146,Spornitz
2830452,Spiesen-Elversberg
2830561,Spiegelberg
2830582,Speyer
2830652,Spelle
2830661,Speinshart
2830670,Speichersdorf
2830761,Spechbach
2830790,Sparneck
2830803,Spardorf
2830829,Spangenberg
2830849,Spalt
2830851,Spaichingen
2830869,Spabrucken
2830873,Soyen
2830880,Sottrum
2830919,Sorup
2831083,Sontra
2831088,Sonthofen
2831105,Sonsbeck
2831121,Sonnewalde
2831236,Sonnen
2831239,Sonnefeld
2831250,Sonneberg
2831276,Sondershausen
2831344,Sommersdorf
2831377,Sommerkahl
2831389,Sommerhausen
2831403,Soemmerda
2831455,Sommerach
2831479,Soltendieck
2831486,Soltau
2831493,Solnhofen
2831580,Solingen
2831634,Sohren
2831671,Sohlde
2831699,Sogel
2831708,Soest
2831715,Soderstorf
2831731,Sochtenau
2831802,Sittensen
2831837,Sipplingen
2831847,Sinzing
2831852,Sinzig
2831853,Sinzheim
2831872,Sinsheim
2831896,Sinn
2831924,Singen
2831948,Sindelfingen
2832003,Simmersfeld
2832013,Simmern
2832014,Simmertal
2832023,Simmerath
2832043,Simbach am Inn
2832045,Simbach
2832228,Sigmarszell
2832231,Sigmaringendorf
2832232,Sigmaringen
2832264,Siggelkow
2832331,Siersleben
2832332,Siershahn
2832338,Sierksdorf
2832373,Siemensstadt
2832392,Sielenbach
2832424,Siegsdorf
2832492,Siegenburg
2832495,Siegen
2832506,Siegelsbach
2832521,Siegburg
2832597,Siedenburg
2832819,Sibbesse
2832838,Seybothenreuth
2832841,Sexau
2832867,Seulingen
2832921,Sesslach
2832939,Sersheim
2832940,Serrig
2833010,Sennfeld
2833050,Sengenthal
2833073,Senftenberg
2833126,Sembach
2833163,Selmsdorf
2833170,Selm
2833242,Seligenstadt
2833296,Selb
2833330,Seinsheim
2833365,Seifhennersdorf
2833475,Sehnde
2833495,Sehlde
2833564,Seevetal
2833590,Seeshaupt
2833592,Seesen
2833641,Seelze
2833651,Seelow
2833654,Seelitz
2833657,Seelingstaedt
2833795,Seehausen am Staffelsee
2833801,Seehausen
2833849,Seeg
2833878,Seedorf
2833934,Seebergen
2834081,Seckach
2834102,Sebnitz
2834129,Schworstadt
2834183,Schwindegg
2834226,Schwieberdingen
2834240,Schwetzingen
2834265,Schwerte
2834282,Schwerin
2834296,Schwepnitz
2834372,Schwelm
2834416,Schweitenkirchen
2834498,Schweinfurt
2834548,Schweina
2834629,Schwedt (Oder)
2834651,Schwebheim
2834733,Schwarzhofen
2834740,Schwarzheide
2834945,Schwarzenfeld
2834955,Schwarzenbruck
2834978,Schwarzenberg
2835013,Schwarzenbek
2835164,Spiegelau
2835220,Schwarmstedt
2835255,Schwangau
2835256,Schwanfeld
2835260,Schwanewede
2835292,Schwanebeck
2835345,Schwalmstadt
2835352,Schwallungen
2835381,Schwalbach am Taunus
2835385,Schwaikheim
2835411,Schwaigern
2835454,Schwaforden
2835467,Schwabstedt
2835470,Schwabsoien
2835477,Schwabmunchen
2835481,Schwaebisch Hall
2835482,Schwabisch Gmund
2835537,Schwabach
2835542,Schwaan
2835587,Schuettorf
2835596,Schutterwald
2835597,Schuttertal
2835635,Bad Schussenried
2835787,Schulzendorf
2836040,Schrozberg
2836084,Schrobenhausen
2836089,Schriesheim
2836143,Schrecksbach
2836182,Schraplau
2836203,Schramberg
2836251,Schotten
2836282,Schortens
2836306,Schornsheim
2836320,Schorndorf
2836390,Schoppingen
2836396,Schoeppenstedt
2836413,Schopfheim
2836450,Schoenwald
2836451,Schonwald
2836455,Schonungen
2836460,Schonthal
2836532,Schonkirchen
2836543,Schoeningen
2836581,Schoenheide
2836615,Schongeising
2836746,Schoeneiche
2836770,Schonecken
2836772,Schoeneck
2836788,Schoneberg Bezirk
2836809,Schoenebeck
2836817,Schondra
2836834,Schoenburg
2836945,Schonberg
2837041,Schoenau-Berzdorf
2837074,Schonau im Schwarzwald
2837085,Schoenau am Koenigssee
2837093,Schonaich
2837096,Schonach im Schwarzwald
2837115,Schomberg
2837134,Schollnach
2837136,Schollkrippen
2837198,Schofweg
2837250,Schnurpflingen
2837291,Schneverdingen
2837368,Schnelldorf
2837375,Schneizlreuth
2837441,Schnega
2837507,Schneckenlohe
2837569,Schnaittenbach
2837572,Schnaittach
2837575,Schnaitsee
2837652,Schmoelln
2837672,Schmockwitz
2837706,Schmitten
2837777,Schmiedefeld am Rennsteig
2837788,Schmiedeberg
2837809,Schmiechen
2837850,Schmidmuhlen
2837885,Schmidgaden
2838009,Schmargendorf
2838053,Schmallenberg
2838059,Schmalkalden
2838167,Schlusselfeld
2838201,Schluechtern
2838240,Schlotheim
2838250,Schlossvippach
2838459,Schlitz
2838502,Schliersee
2838534,Schliengen
2838547,Schlieben
2838600,Schleusingen
2838628,Schlettau
2838632,Schleswig-Holstein
2838634,Schleswig
2838673,Schleiz
2838744,Schleiden
2838749,Schleid
2838769,Schlehdorf
2838842,Schleching
2838889,Schlat
2838918,Schlangenbad
2838939,Schlaitdorf
2839010,Schladen
2839044,Schkopau
2839049,Schkoelen
2839050,Schkeuditz
2839066,Schirnding
2839090,Schirgiswalde
2839101,Schipkau
2839194,Schiltberg
2839195,Schiltach
2839229,Schillig
2839303,Schildau
2839316,Schiffweiler
2839335,Schifferstadt
2839345,Schiffdorf
2839393,Schierling
2839527,Scheyern
2839538,Scheuring
2839674,Schermbeck
2839726,Schenklengsfeld
2839732,Schenkenzell
2839748,Schenkendoebern
2839763,Schenefeld
2839819,Schellerten
2839888,Schelklingen
2839916,Scheinfeld
2839980,Scheidegg
2840021,Scheibenberg
2840086,Scheer
2840116,Schechingen
2840150,Schaufling
2840179,Schauenstein
2840297,Scharnebeck
2840393,Scharbeutz
2840419,Schapen
2840526,Schallstadt
2840555,Schalksmuehle
2840590,Schalkau
2840634,Schaftlarn
2841039,Schaafheim
2841047,Sayda
2841124,Saulgrub
2841128,Sauldorf
2841178,Sauerlach
2841204,Sauensiek
2841290,Satteldorf
2841333,Sassnitz
2841351,Sassenberg
2841375,Sasbachwalden
2841386,Sarstedt
2841463,Sankt Wendel
2841484,Sankt Peter-Ording
2841509,Sankt Michaelisdonn
2841521,Sankt Margen
2841557,Sankt Julian
2841609,Saint Goarshausen
2841611,Sankt Goar
2841631,St. Georg
2841639,Saint Egidien
2841643,Saint Blasien
2841648,Sankt Augustin
2841672,Sankt Andreasberg
2841693,Sangerhausen
2841731,Sandstedt
2841835,Sandhausen
2841895,Sande
2842033,Sandau
2842059,Samtens
2842084,Samerberg
2842109,Salzweg
2842112,Salzwedel
2842131,Salzkotten
2842143,Salzhemmendorf
2842144,Salzhausen
2842150,Salzgitter
2842175,Salzbergen
2842258,Sallgast
2842290,Salgen
2842311,Saldenburg
2842434,Sagard
2842438,Saffig
2842441,Saerbeck
2842507,Sachsenkam
2842531,Sachsenhagen
2842565,Saxony-Anhalt
2842566,Saxony
2842621,Saarwellingen
2842632,Saarlouis
2842635,Saarland
2842644,Saarburg
2842647,Saarbruecken
2842688,Saalfeld
2842720,Saal an der Saale
2842816,Ruethen
2842884,Ruesselsheim
2842960,Ruppichteroth
2843042,Runkel
2843054,Runding
2843094,Rumpel
2843099,Ruemmingen
2843104,Rummelsheim
2843106,Rummelsburg
2843146,Ruelzheim
2843177,Ruhwinkel
2843203,Ruhpolding
2843223,Ruhmannsfelden
2843256,Ruhland
2843272,Ruhen
2843290,Rugland
2843318,Rugendorf
2843350,Rudow
2843355,Rudolstadt
2843368,Rudnitz
2843395,Ruedesheim am Rhein
2843396,Rudesheim
2843399,Ruderting
2843415,Rudersberg
2843431,Ruderatshofen
2843591,Roxheim
2843603,Roevershagen
2843617,Roetz
2843636,Rottweil
2843673,Rottingen
2843682,Rotthalmunster
2843724,Rottendorf
2843731,Rottenbuch
2843747,Rottenacker
2843775,Rottach-Egern
2843897,Rothlein
2844042,Rothenfels
2844056,Rothenburg ob der Tauber
2844089,Rothenberg
2844126,Rothenbach an der Pegnitz
2844245,Roetha
2844265,Roth
2844274,Rotgesbuttel
2844277,Roetgen
2844567,Rot am See
2844588,Rostock
2844604,Rosswein
2844616,Rosstal
2844651,Rossleben
2844654,Rosslau
2844756,Rossdorf
2844862,Roesrath
2844880,Roskow
2844883,Rositz
2844988,Rosenheim
2845131,Rosdorf
2845146,Rosche
2845160,Rosbach vor der Hoehe
2845209,Ronshausen
2845212,Ronsberg
2845222,Ronnenberg
2845268,Romrod
2845273,Rommerskirchen
2845304,Roemhild
2845433,Rollbach
2845503,Roigheim
2845559,Roehrnbach
2845565,Rohrmoos
2845625,Rohrenfels
2845885,Rogatz
2845891,Rofingen
2845919,Rodinghausen
2845924,Roding
2845953,Rodewisch
2846040,Rodenberg
2846084,Rodelsee
2846158,Rodalben
2846229,Rockenhausen
2846235,Rockenberg
2846261,Rochlitz
2846274,Roeblingen am See
2846378,Rittersgruen
2846398,Ritterhude
2846523,Rinteln
2846584,Ringsheim
2846658,Ringelai
2846714,Rinchnach
2846715,Rimsting
2846722,Rimpar
2846806,Rietschen
2846843,Rietberg
2846853,Rieste
2846922,Rieseby
2846939,Riesa
2846979,Rieneck
2847003,Rielasingen-Worblingen
2847033,Riegelsberg
2847080,Riedlingen
2847195,Riedering
2847198,Riederich
2847231,Riedenburg
2847242,Rieden
2847490,Richtenberg
2847524,Ribnitz-Damgarten
2847529,Ribbesbuttel
2847547,Rhumspringe
2847558,Rhodt unter Rietburg
2847574,Rhinow
2847586,Rheurdt
2847588,Rhens
2847595,Rheinzabern
2847612,Rheinsberg
2847618,Rhineland-Palatinate
2847639,Rheinfelden
2847645,Rheine
2847654,Rheinbrohl
2847655,Rheinbreitbach
2847658,Rheinbollen
2847666,Rheinbach
2847690,Rheda-Wiedenbrueck
2847695,Rhaunen
2847736,Reutlingen
2847985,Rettenberg
2848051,Rethem
2848110,Reppenstedt
2848143,Rentweinsdorf
2848175,Renningen
2848181,Rennertshofen
2848187,Rennerod
2848215,Rengsdorf
2848245,Rendsburg
2848251,Renchen
2848269,Remse
2848273,Remscheid
2848277,Remptendorf
2848335,Remagen
2848340,Rellingen
2848382,Reit im Winkl
2848543,Reiskirchen
2848606,Reischach
2848621,Reisbach
2848689,Reinstorf
2848710,Reinsfeld
2848756,Reinickendorf
2848762,Reinheim
2848779,Reinhardtsgrimma
2848811,Reinfeld
2848845,Reinbek
2848867,Reilingen
2849001,Reichling
2849017,Reichertshofen
2849052,Reichenwalde
2849062,Reichenschwand
2849093,Reichenberg
2849102,Reichenbach-Steegen
2849118,Reichenbach an der Fils
2849170,Reichenbach
2849209,Reichartshausen
2849347,Rehfelde
2849369,Rehden
2849371,Rehburg-Loccum
2849446,Rehau
2849455,Regnitzlosau
2849464,Regis-Breitingen
2849476,Regenstauf
2849483,Regensburg
2849495,Regen
2849548,Rees
2849566,Redwitz an der Rodach
2849647,Recklinghausen
2849698,Rechtmehring
2849710,Rechtenbach
2849717,Rechlin
2849727,Rechenberg-Bienenmuehle
2849740,Rechberghausen
2849802,Ravensburg
2849913,Raunheim
2850058,Rauen
2850085,Raubling
2850132,Ratzeburg
2850161,Rattelsdorf
2850174,Ratingen
2850195,Rathmannsdorf
2850213,Rathenow
2850235,Ratekau
2850238,Rastow
2850248,Rastenberg
2850253,Rastede
2850257,Rastatt
2850293,Rasdorf
2850303,Raschau
2850425,Ranstadt
2850446,Rannungen
2850484,Ranis
2850490,Rangsdorf
2850496,Rangendingen
2850523,Randersacker
2850535,Ramsthal
2850536,Ramstein-Miesenbach
2850608,Ramsau
2850648,Rammenau
2850663,Rammelsbach
2850740,Ralingen
2850768,Raitenbuch
2850777,Raisdorf
2850887,Rahden
2850942,Raesfeld
2850954,Radolfzell
2850980,Radibor
2850995,Radevormwald
2851069,Radegast
2851074,Radeburg
2851077,Radebeul
2851079,Radeberg
2851096,Raddestorf
2851100,Radbruch
2851113,Rackwitz
2851132,Raeckelwitz
2851337,Quierschied
2851343,Quickborn
2851385,Quern
2851393,Querfurt
2851465,Quedlinburg
2851523,Quakenbrueck
2851543,Pyrbaum
2851584,Puettlingen
2851611,Putlitz
2851615,Putbus
2851631,Puschwitz
2851664,Purgen
2851746,Pulheim
2851767,Puderbach
2851782,Puchheim
2851784,Puchersreuth
2851826,Pruem
2851850,Protzel
2851863,Prosselsheim
2851893,Pronstorf
2851928,Probstzella
2851946,Probsteierhagen
2851962,Pritzwalk
2851977,Prittriching
2852054,Priestewitz
2852082,Priesendorf
2852101,Prien am Chiemsee
2852129,Prichsenstadt
2852144,Preussisch Oldendorf
2852154,Pretzschendorf
2852162,Pretzfeld
2852190,Pressig
2852197,Presseck
2852198,Pressath
2852217,Prenzlauer Berg Bezirk
2852218,Prenzlau
2852233,Premnitz
2852280,Preetz
2852299,Prebitz
2852422,Pottmes
2852458,Potsdam
2852479,Postmunster
2852509,Postau
2852512,Poessneck
2852541,Poseritz
2852566,Porz am Rhein
2852599,Pornbach
2852673,Poppenbuettel
2852729,Ponitz
2852757,Pommersfelden
2852772,Pommelsbrunn
2852789,Polzig
2852809,Polsingen
2852858,Polle
2852909,Polch
2853052,Podelzig
2853065,Pocking
2853066,Pocking
2853071,Pockau
2853107,Pluderhausen
2853162,Ploen
2853180,Plochingen
2853192,Pliezhausen
2853200,Pliening
2853202,Pleystein
2853209,Plettenberg
2853231,Plessa
2853253,Pleiskirchen
2853260,Pleinfeld
2853266,Pleidelsheim
2853292,Plauen
2853295,Plaue
2853297,Plau am See
2853310,Plattling
2853332,Plattenburg
2853435,Plankstadt
2853463,Planegg
2853471,Plaidt
2853527,Pittenhart
2853572,Pirna
2853574,Pirmasens
2853627,Pinzberg
2853658,Pinneberg
2853691,Pilsting
2853700,Pilsach
2853779,Piesport
2853844,Pielenhofen
2853855,Piding
2853907,Philippsburg
2853924,Pfungstadt
2853928,Pfullingen
2853930,Pfullendorf
2853949,Pfronten
2853951,Pfronstetten
2853961,Pfreimd
2853969,Pforzheim
2853984,Pfofeld
2854149,Pfeffenhausen
2854151,Pfeffelbach
2854152,Pfedelbach
2854165,Pfatter
2854167,Pfarrweisach
2854179,Pfarrkirchen
2854252,Pfalzgrafenweiler
2854325,Pfaffenweiler
2854346,Pfaffen-Schwabenheim
2854411,Pfaffenhausen
2854557,Pettstadt
2854646,Petershausen
2854655,Petershagen
2854737,Petersaurach
2854840,Perlesreut
2854848,Perleberg
2854906,Penzlin
2854923,Penzberg
2854928,Pentling
2854957,Penkun
2854967,Penig
2854974,Pemfling
2854992,Pelm
2854996,Pellworm
2855024,Peitz
2855025,Peiting
2855029,Peissenberg
2855047,Peine
2855065,Pegnitz
2855068,Pegau
2855145,Pechbrunn
2855215,Paulinenaue
2855243,Pattensen
2855272,Patersdorf
2855293,Pastetten
2855328,Passau
2855334,Pasing
2855337,Pasewalk
2855370,Partenstein
2855388,Parsberg
2855390,Parsau
2855441,Parchim
2855467,Pappenheim
2855525,Papenburg
2855574,Panschwitz-Kuckau
2855598,Pankow
2855602,Panker
2855632,Palzem
2855665,Palling
2855683,Painten
2855707,Pahl
2855745,Paderborn
2855794,Oyten
2855823,Owingen
2855834,Oeversee
2855859,Overath
2855881,Ovelgonne
2855902,Otzing
2855917,Ottweiler
2855923,Ottrau
2855935,Ottobrunn
